cue,target,strength
COMMUNICATION,TELEVISION,0.013
COMMUNICATION,UNDERSTANDING,0.013
COMMUNIST,RUSSIA,0.123
COMMUNIST,GOVERNMENT,0.068
COMMUNIST,BAD,0.062
COMMUNIST,RED,0.062
COMMUNIST,DEMOCRATIC,0.048
COMMUNIST,SOCIALIST,0.048
COMMUNIST,CHINA,0.034
COMMUNIST,REPUBLICAN,0.027
COMMUNIST,COUNTRY,0.021
COMMUNIST,ENEMY,0.021
COMMUNIST,GERMANY,0.021
COMMUNIST,HITLER,0.021
COMMUNIST,MARXIST,0.021
COMMUNIST,SOVIET,0.021
COMMUNIST,STRICT,0.021
COMMUNIST,DICTATOR,0.014
COMMUNIST,EVIL,0.014
COMMUNIST,NAZI,0.014
COMMUNIST,PARTY,0.014
COMMUNIST,PIG,0.014
COMMUNIST,POLITICS,0.014
COMMUNIST,RESTRICTED,0.014
COMMUNIST,TERRORIST,0.014
COMMUNIST,USSR,0.014
COMMUNITY,NEIGHBORHOOD,0.123
COMMUNITY,TOWN,0.11
COMMUNITY,PEOPLE,0.097
COMMUNITY,SERVICE,0.052
COMMUNITY,TOGETHER,0.045
COMMUNITY,GROUP,0.032
COMMUNITY,HOME,0.032
COMMUNITY,HOUSE,0.032
COMMUNITY,ENVIRONMENT,0.026
COMMUNITY,AREA,0.019
COMMUNITY,CITY,0.019
COMMUNITY,CLOSE,0.019
COMMUNITY,DEVELOPMENT,0.019
COMMUNITY,FAMILY,0.019
COMMUNITY,FRIENDS,0.019
COMMUNITY,SUBURB,0.019
COMMUNITY,VILLAGE,0.019
COMMUNITY,WORK,0.019
COMMUNITY,CENTER,0.013
COMMUNITY,COLLEGE,0.013
COMMUNITY,DISTANT,0.013
COMPACT,DISC,0.304
COMPACT,SMALL,0.25
COMPACT,CAR,0.169
COMPACT,MAKE UP,0.081
COMPACT,POWDER,0.047
COMPACT,MIRROR,0.034
COMPACT,LARGE,0.014
COMPACT,TIGHT,0.014
COMPANION,FRIEND,0.643
COMPANION,MATE,0.07
COMPANION,LOVER,0.042
COMPANION,BUDDY,0.028
COMPANION,ALONE,0.021
COMPANION,GIRL,0.021
COMPANION,SPOUSE,0.021
COMPANION,DOG,0.014
COMPANION,HUSBAND,0.014
COMPANION,PARTNER,0.014
COMPANION,PEER,0.014
COMPANY,BUSINESS,0.097
COMPANY,FRIEND,0.097
COMPANY,WORK,0.09
COMPANY,CORPORATION,0.083
COMPANY,PEOPLE,0.069
COMPANY,GUEST,0.062
COMPANY,CAR,0.021
COMPANY,LARGE,0.021
COMPANY,BIG,0.014
COMPANY,FIRM,0.014
COMPANY,GROUP,0.014
COMPANY,INDUSTRY,0.014
COMPANY,MONEY,0.014
COMPANY,PARTY,0.014
COMPANY,POLICY,0.014
COMPASS,DIRECTION,0.519
COMPASS,NORTH,0.103
COMPASS,POINT,0.083
COMPASS,NEEDLE,0.032
COMPASS,PROTRACTOR,0.026
COMPASS,RULER,0.026
COMPASS,WATCH,0.019
COMPASS,BOAT,0.013
COMPASS,CIRCLE,0.013
COMPASS,INSTRUMENT,0.013
COMPASS,LOST,0.013
COMPASS,MAGNET,0.013
COMPASS,PATH,0.013
COMPASSION,LOVE,0.287
COMPASSION,SYMPATHY,0.073
COMPASSION,KIND,0.053
COMPASSION,CARING,0.04
COMPASSION,FEELING,0.04
COMPASSION,HEART,0.04
COMPASSION,EMPATHY,0.027
COMPASSION,PASSION,0.027
COMPASSION,HATRED,0.02
COMPASSION,SENSITIVITY,0.02
COMPASSION,SINCERITY,0.02
COMPASSION,UNDERSTANDING,0.02
COMPASSION,EMOTION,0.013
COMPASSION,FRIEND,0.013
COMPASSION,HAPPY,0.013
COMPASSION,MERCY,0.013
COMPASSION,NICE,0.013
COMPASSION,SORROW,0.013
COMPASSION,SWEET,0.013
COMPASSION,WOMEN,0.013
COMPETE,WIN,0.214
COMPETE,RACE,0.123
COMPETE,SPORTS,0.091
COMPETE,CHALLENGE,0.045
COMPETE,CONTEST,0.045
COMPETE,GAME,0.045
COMPETE,FIGHT,0.039
COMPETE,FINISH,0.039
COMPETE,COMPETITION,0.032
COMPETE,AGAINST,0.019
COMPETE,ATHLETICS,0.019
COMPETE,FOOTBALL,0.019
COMPETE,LOSE,0.019
COMPETE,OLYMPICS,0.019
COMPETE,ATHLETE,0.013
COMPETE,CHAMPIONSHIP,0.013
COMPETE,TRACK,0.013
COMPETE,WRESTLE,0.013
COMPETENCE,ABILITY,0.175
COMPETENCE,INCOMPETENT,0.098
COMPETENCE,CAPABILITY,0.077
COMPETENCE,ABLE,0.063
COMPETENCE,SMART,0.042
COMPETENCE,KNOWLEDGE,0.028
COMPETENCE,CONFIDENCE,0.021
COMPETENCE,GOOD,0.014
COMPETENCE,INTELLIGENCE,0.014
COMPETENCE,RELIABLE,0.014
COMPETENCE,SENILE,0.014
COMPETENCE,SKILL,0.014
COMPETENCE,STUPIDITY,0.014
COMPETITION,SPORT,0.118
COMPETITION,RACE,0.09
COMPETITION,WIN,0.083
COMPETITION,GAME,0.069
COMPETITION,COMPETE,0.049
COMPETITION,CONTEST,0.028
COMPETITION,FIGHT,0.028
COMPETITION,AGAINST,0.021
COMPETITION,CHALLENGE,0.021
COMPETITION,FRIENDLY,0.021
COMPETITION,RUN,0.021
COMPETITION,TEST,0.021
COMPETITION,BEST,0.014
COMPETITION,ENEMY,0.014
COMPETITION,EXCITEMENT,0.014
COMPETITION,FIERCE,0.014
COMPETITION,HEALTHY,0.014
COMPETITION,SWIM,0.014
COMPETITION,TEAM,0.014
COMPETITION,TOURNAMENT,0.014
COMPETITION,WINNER,0.014
COMPLAIN,WHINE,0.212
COMPLAIN,BITCH,0.089
COMPLAIN,ARGUE,0.075
COMPLAIN,GRUMBLE,0.041
COMPLAIN,NAG,0.041
COMPLAIN,ANNOY,0.034
COMPLAIN,DISSATISFACTION,0.027
COMPLAIN,BICKER,0.021
COMPLAIN,DISAGREE,0.021
COMPLAIN,GRIPE,0.021
COMPLAIN,PROBLEM,0.021
COMPLAIN,UNHAPPY,0.021
COMPLAIN,ANGRY,0.014
COMPLAIN,CHILD,0.014
COMPLAIN,COMPLIMENT,0.014
COMPLAIN,CRY BABY,0.014
COMPLAIN,PAIN,0.014
COMPLAIN,PICKY,0.014
COMPLAIN,YELL,0.014
COMPLETE,FINISH,0.366
COMPLETE,DONE,0.134
COMPLETE,INCOMPLETE,0.134
COMPLETE,FULL,0.049
COMPLETE,WHOLE,0.042
COMPLETE,ENTIRE,0.021
COMPLETE,FILLED,0.014
COMPLETE,HOMEWORK,0.014
COMPLETE,TOTAL,0.014
COMPLETE,UNFINISHED,0.014
COMPLETE,WORK,0.014
COMPLEX,HARD,0.257
COMPLEX,SIMPLE,0.14
COMPLEX,DIFFICULT,0.132
COMPLEX,EASY,0.081
COMPLEX,PROBLEM,0.044
COMPLEX,APARTMENT,0.029
COMPLEX,BUILDING,0.029
COMPLEX,COMPLICATED,0.029
COMPLEX,INSECURE,0.022
COMPLEX,PERSONALITY,0.022
COMPLEX,CARBOHYDRATE,0.015
COMPLEX,INFERIORITY,0.015
COMPLEX,INTRICATE,0.015
COMPLICATED,HARD,0.372
COMPLICATED,EASY,0.128
COMPLICATED,DIFFICULT,0.122
COMPLICATED,COMPLEX,0.115
COMPLICATED,CONFUSING,0.027
COMPLICATED,SIMPLE,0.027
COMPLICATED,CHALLENGE,0.014
COMPLICATED,INTRICATE,0.014
COMPLICATED,MATH,0.014
COMPLICATED,TASK,0.014
COMPLICATED,TOUGH,0.014
COMPLIMENT,NICE,0.227
COMPLIMENT,THANKS,0.193
COMPLIMENT,GOOD,0.067
COMPLIMENT,PRAISE,0.04
COMPLIMENT,SMILE,0.033
COMPLIMENT,INSULT,0.027
COMPLIMENT,PRETTY,0.027
COMPLIMENT,FLATTER,0.02
COMPLIMENT,HAPPY,0.02
COMPLIMENT,LOOKS,0.02
COMPLIMENT,COMPLAINT,0.013
COMPLIMENT,FRIENDLY,0.013
COMPLIMENT,PLEASE,0.013
COMPLIMENT,RIDICULE,0.013
COMPONENT,PART,0.439
COMPONENT,PIECE,0.088
COMPONENT,OPPONENT,0.027
COMPONENT,CHEMISTRY,0.02
COMPONENT,DEVICE,0.02
COMPONENT,ELEMENT,0.02
COMPONENT,NUMBER,0.02
COMPONENT,THING,0.02
COMPONENT,COMPUTER,0.014
COMPONENT,ELECTRIC,0.014
COMPONENT,INGREDIENT,0.014
COMPONENT,OBJECT,0.014
COMPONENT,PAST,0.014
COMPONENTS,PARTS,0.418
COMPONENTS,PIECES,0.075
COMPONENTS,ELEMENTS,0.034
COMPONENTS,INGREDIENTS,0.034
COMPONENTS,CHEMISTRY,0.027
COMPONENTS,FACTORS,0.027
COMPONENTS,STEREO,0.027
COMPONENTS,THINGS,0.027
COMPONENTS,MAKE UP,0.021
COMPONENTS,MATH,0.021
COMPONENTS,SCIENCE,0.014
COMPONENTS,TOGETHER,0.014
COMPOSE,WRITE,0.24
COMPOSE,MUSIC,0.207
COMPOSE,CREATE,0.08
COMPOSE,MAKE,0.08
COMPOSE,ORCHESTRA,0.033
COMPOSE,TOGETHER,0.033
COMPOSE,DECOMPOSE,0.02
COMPOSE,DESIGN,0.013
COMPOSE,GATHER,0.013
COMPOSE,ORIGINATE,0.013
COMPOSE,PAPER,0.013
COMPOSE,PICTURE,0.013
COMPOSE,SONG,0.013
COMPOSE,SYMPHONY,0.013
COMPOUND,FRACTURE,0.108
COMPOUND,WORDS,0.068
COMPOUND,MIXTURE,0.054
COMPOUND,CHEMISTRY,0.034
COMPOUND,BOW,0.027
COMPOUND,CHEMICAL,0.027
COMPOUND,COMPLEX,0.027
COMPOUND,DOUBLE,0.027
COMPOUND,ELEMENTS,0.027
COMPOUND,MIX,0.027
COMPOUND,PRISON,0.027
COMPOUND,TOGETHER,0.027
COMPOUND,TWO,0.027
COMPOUND,W,0.027
COMPOUND,BASE,0.02
COMPOUND,CAR,0.02
COMPOUND,MANY,0.02
COMPOUND,SINGLE,0.02
COMPOUND,SUBSTANCE,0.02
COMPOUND,DOG,0.014
COMPOUND,RUBBING,0.014
COMPOUND,SENTENCE,0.014
COMPREHEND,UNDERSTAND,0.829
COMPREHEND,LEARN,0.029
COMPREHEND,KNOW,0.021
COMPREHEND,READ,0.021
COMPULSION,OBSESSION,0.208
COMPULSION,NEED,0.071
COMPULSION,URGE,0.046
COMPULSION,IMPULSE,0.041
COMPULSION,DESIRE,0.036
COMPULSION,LIE,0.025
COMPULSION,SPONTANEOUS,0.025
COMPULSION,ACT,0.015
COMPULSION,ADDICTION,0.015
COMPULSION,DO,0.015
COMPULSION,DRIVE,0.015
COMPULSION,EAT,0.015
COMPULSION,GAMBLE,0.015
COMPULSION,INSTANT,0.015
COMPULSION,ACTION,0.01
COMPULSION,BUY,0.01
COMPULSION,FEELING,0.01
COMPULSION,FORCE,0.01
COMPULSION,INSTINCT,0.01
COMPULSION,LIAR,0.01
COMPULSION,QUICK,0.01
COMPULSION,STEAL,0.01
COMPULSION,TENDENCY,0.01
COMPULSION,WHIM,0.01
COMPUTE,CALCULATE,0.149
COMPUTE,ADD,0.143
COMPUTE,COMPUTER,0.123
COMPUTE,FIGURE,0.071
COMPUTE,MATH,0.071
COMPUTE,UNDERSTAND,0.052
COMPUTE,CALCULATOR,0.045
COMPUTE,ANALYZE,0.019
COMPUTE,ANSWER,0.019
COMPUTE,THINK,0.019
COMPUTE,DATA,0.013
COMPUTE,LOGIC,0.013
COMPUTE,TALLY,0.013
COMPUTE,TYPE,0.013
COMPUTER,PROGRAM,0.122
COMPUTER,DISC,0.054
COMPUTER,KEYBOARD,0.048
COMPUTER,MACHINE,0.041
COMPUTER,WHIZ,0.041
COMPUTER,PRINTER,0.034
COMPUTER,SOFTWARE,0.034
COMPUTER,TECHNOLOGY,0.034
COMPUTER,CHIPS,0.027
COMPUTER,I.B.M.,0.027
COMPUTER,SCREEN,0.027
COMPUTER,ELECTRONICS,0.02
COMPUTER,GAME,0.02
COMPUTER,PRINTOUT,0.02
COMPUTER,TERMINAL,0.02
COMPUTER,APPLE,0.014
COMPUTER,BRAIN,0.014
COMPUTER,CALCULATOR,0.014
COMPUTER,DATA,0.014
COMPUTER,ELECTRIC,0.014
COMPUTER,FAST,0.014
COMPUTER,FUNCTION,0.014
COMPUTER,GRAPHICS,0.014
COMPUTER,KEY,0.014
COMPUTER,LITERACY,0.014
COMPUTER,MODERN,0.014
COMPUTER,MONITOR,0.014
COMPUTER,OPERATOR,0.014
COMPUTER,PERSONAL,0.014
COMPUTER,SCIENCE,0.014
COMPUTER,TYPE,0.014
COMPUTER,TYPEWRITER,0.014
COMPUTER,WORDS,0.014
CON,ARTIST,0.25
CON,PRO,0.19
CON,MAN,0.085
CON,AGAINST,0.042
CON,FAKE,0.028
CON,JAIL,0.028
CON,THIEF,0.028
CON,WITH,0.028
CON,CHEAT,0.014
CON,CONVICT,0.014
CON,CROOK,0.014
CON,JOB,0.014
CON,PRISON,0.014
CON,PRISONER,0.014
CON,TRICK,0.014
CONCEIT,STUCK UP,0.098
CONCEIT,SNOB,0.076
CONCEIT,ARROGANT,0.053
CONCEIT,VAIN,0.045
CONCEIT,DECEIVE,0.027
CONCEIT,BITCH,0.02
CONCEIT,OBNOXIOUS,0.02
CONCEIT,PEOPLE,0.02
CONCEIT,SELF-CENTERED,0.02
CONCEIT,SELFISH,0.02
CONCEIT,ASSURED,0.013
CONCEIT,ATTITUDE,0.013
CONCEIT,BRAG,0.013
CONCEIT,CONVINCED,0.013
CONCEIT,DECEIT,0.013
CONCEIT,GREED,0.013
CONCEIT,HAUGHTY,0.013
CONCEIT,HIDE,0.013
CONCEIT,HUMBLE,0.013
CONCEIT,JEALOUS,0.013
CONCEIT,LIE,0.013
CONCEIT,NOSE,0.013
CONCEIT,PRIDE,0.013
CONCEIT,PROUD,0.013
CONCEIT,RUDE,0.013
CONCEITED,SNOB,0.177
CONCEITED,STUCK UP,0.082
CONCEITED,ARROGANT,0.061
CONCEITED,JERK,0.048
CONCEITED,ME,0.048
CONCEITED,RAIN,0.041
CONCEITED,EGO,0.034
CONCEITED,SELFISH,0.034
CONCEITED,COCKY,0.027
CONCEITED,PERSON,0.027
CONCEITED,SELF-CENTERED,0.027
CONCEITED,EGOTISTICAL,0.02
CONCEITED,BIG HEAD,0.014
CONCEITED,FOOL,0.014
CONCEITED,SNOT,0.014
CONCEITED,STAR,0.014
CONCEITED,STUPID,0.014
CONCENTRATE,THINK,0.459
CONCENTRATE,STUDY,0.096
CONCENTRATE,JUICE,0.059
CONCENTRATE,HARD,0.044
CONCENTRATE,MIND,0.037
CONCENTRATE,ATTENTION,0.022
CONCENTRATE,FOCUS,0.022
CONCENTRATE,LEARN,0.022
CONCENTRATE,WANDER,0.022
CONCENTRATE,BRAIN,0.015
CONCENTRATE,LISTEN,0.015
CONCEPT,IDEA,0.421
CONCEPT,UNDERSTAND,0.05
CONCEPT,THOUGHT,0.036
CONCEPT,WAY,0.036
CONCEPT,GRASP,0.029
CONCEPT,MEANING,0.029
CONCEPT,REASON,0.029
CONCEPT,BELIEF,0.021
CONCEPT,LEARN,0.014
CONCEPT,VISION,0.014
CONCERN,WORRY,0.352
CONCERN,CARE,0.221
CONCERN,FRIEND,0.028
CONCERN,FEELING,0.021
CONCERN,INTEREST,0.021
CONCERN,LOVE,0.021
CONCERN,PARENT,0.021
CONCERN,HELP,0.014
CONCERN,MOM,0.014
CONCERN,NICE,0.014
CONCERN,PROBLEM,0.014
CONCERN,SAD,0.014
CONCERN,SCARED,0.014
CONCERN,THOUGHT,0.014
CONCERN,THOUGHTFULNESS,0.014
CONCERT,MUSIC,0.395
CONCERT,ROCK,0.088
CONCERT,BAND,0.048
CONCERT,FUN,0.048
CONCERT,LOUD,0.048
CONCERT,HALL,0.041
CONCERT,SHOW,0.041
CONCERT,ORCHESTRA,0.02
CONCERT,PIANO,0.02
CONCERT,CROWD,0.014
CONCERT,PARTY,0.014
CONCERT,SINGER,0.014
CONCERT,SMOKE,0.014
CONCERT,STADIUM,0.014
CONCERT,STAR,0.014
CONCLUDE,END,0.526
CONCLUDE,FINISH,0.227
CONCLUDE,DECIDE,0.019
CONCLUDE,SUMMARIZE,0.019
CONCLUDE,UNDERSTAND,0.019
CONCLUDE,ANSWER,0.013
CONCLUDE,CONCLUSION,0.013
CONCLUDE,DONE,0.013
CONCLUDE,PAPER,0.013
CONCLUDE,STATEMENT,0.013
CONCLUDE,STOP,0.013
CONCLUDE,SURMISE,0.013
CONCLUSION,ENDING,0.612
CONCLUSION,ANSWER,0.108
CONCLUSION,BEGINNING,0.062
CONCLUSION,DECISION,0.023
CONCLUSION,FINISH,0.023
CONCLUSION,SOLUTION,0.023
CONCLUSION,FINAL,0.015
CONCLUSION,SOLVE,0.015
CONCRETE,HARD,0.295
CONCRETE,SOLID,0.13
CONCRETE,CEMENT,0.103
CONCRETE,SIDEWALK,0.062
CONCRETE,BLOCK,0.048
CONCRETE,WALL,0.041
CONCRETE,SLAB,0.034
CONCRETE,ABSTRACT,0.027
CONCRETE,ASPHALT,0.021
CONCRETE,ROCK,0.021
CONCRETE,DRIVEWAY,0.014
CONCRETE,FIX,0.014
CONCRETE,STABLE,0.014
CONCRETE,STEEL,0.014
CONCRETE,STRONG,0.014
CONDEMN,DIE,0.05
CONDEMN,PUNISH,0.044
CONDEMN,PUT DOWN,0.044
CONDEMN,DESTROY,0.039
CONDEMN,KILL,0.039
CONDEMN,BAD,0.033
CONDEMN,DAMN,0.033
CONDEMN,JAIL,0.033
CONDEMN,ACCUSE,0.022
CONDEMN,DEATH,0.022
CONDEMN,JUDGE,0.022
CONDEMN,PRISON,0.022
CONDEMN,RIDICULE,0.022
CONDEMN,CONDONE,0.017
CONDEMN,HATE,0.017
CONDEMN,HURT,0.017
CONDEMN,PRAISE,0.017
CONDEMN,WRONG,0.017
CONDEMN,BUILDING,0.011
CONDEMN,CLOSE,0.011
CONDEMN,CONVICT,0.011
CONDEMN,DENOUNCE,0.011
CONDEMN,GUILT,0.011
CONDEMN,GUILTY,0.011
CONDEMN,HANG,0.011
CONDEMN,HELL,0.011
CONDEMN,MEAN,0.011
CONDEMN,OLD,0.011
CONDEMN,PREJUDICE,0.011
CONDEMN,REJECT,0.011
CONDEMN,RUIN,0.011
CONDITION,STATE,0.092
CONDITION,SITUATION,0.061
CONDITION,CRITICAL,0.056
CONDITION,BAD,0.051
CONDITION,SHAPE,0.051
CONDITION,GOOD,0.046
CONDITION,FEEL,0.031
CONDITION,HEALTH,0.031
CONDITION,WAY,0.031
CONDITION,CIRCUMSTANCE,0.02
CONDITION,ILLNESS,0.02
CONDITION,RED,0.02
CONDITION,TRAIN,0.02
CONDITION,WEATHER,0.02
CONDITION,AIR,0.015
CONDITION,ABNORMAL,0.01
CONDITION,ACCIDENT,0.01
CONDITION,BEHAVIOR,0.01
CONDITION,CHOICE,0.01
CONDITION,COLD,0.01
CONDITION,DEAD,0.01
CONDITION,ISSUE,0.01
CONDITION,REGULATION,0.01
CONDITION,RESPONSE,0.01
CONDITION,SHAMPOO,0.01
CONDITION,STABLE,0.01
CONDITIONER,SHAMPOO,0.455
CONDITIONER,HAIR,0.325
CONDITIONER,AIR,0.11
CONDITIONER,SOFT,0.026
CONDITIONER,COLD,0.019
CONDITIONER,COOL,0.013
CONDOM,SEX,0.533
CONDOM,SAFE,0.132
CONDOM,PROTECTION,0.099
CONDOM,RUBBER,0.066
CONDOM,PENIS,0.039
CONDOM,AIDS,0.013
CONDOM,DICK,0.013
CONDOM,TROJAN,0.013
CONDUCTOR,TRAIN,0.284
CONDUCTOR,ORCHESTRA,0.128
CONDUCTOR,MUSIC,0.115
CONDUCTOR,ELECTRICITY,0.108
CONDUCTOR,BAND,0.068
CONDUCTOR,TEACHER,0.061
CONDUCTOR,LEADER,0.02
CONDUCTOR,METAL,0.02
CONDUCTOR,CONTROL,0.014
CONDUCTOR,DRIVER,0.014
CONDUCTOR,ENGINEER,0.014
CONDUCTOR,SYMPHONY,0.014
CONDUCTOR,WIRE,0.014
CONE,ICE CREAM,0.562
CONE,HEAD,0.164
CONE,SNOW,0.027
CONE,CYLINDER,0.021
CONE,SHAPE,0.021
CONE,CUP,0.014
CONE,GEOMETRY,0.014
CONE,PYRAMID,0.014
CONE,TRIANGLE,0.014
CONFERENCE,MEETING,0.39
CONFERENCE,ROOM,0.13
CONFERENCE,TALK,0.082
CONFERENCE,CALL,0.055
CONFERENCE,BORING,0.034
CONFERENCE,PEOPLE,0.027
CONFERENCE,TEACHER,0.027
CONFERENCE,GROUP,0.014
CONFERENCE,HALL,0.014
CONFERENCE,TABLE,0.014
CONFERENCE,TROUBLE,0.014
CONFESS,TELL,0.232
CONFESS,ADMIT,0.119
CONFESS,CHURCH,0.086
CONFESS,SIN,0.053
CONFESS,DENY,0.046
CONFESS,LIE,0.046
CONFESS,TRUTH,0.046
CONFESS,PRIEST,0.04
CONFESS,CRIME,0.026
CONFESS,GUILTY,0.026
CONFESS,GIVE UP,0.02
CONFESS,SECRET,0.02
CONFESS,CATHOLIC,0.013
CONFESS,COURT,0.013
CONFESS,TALK,0.013
CONFESSION,CHURCH,0.185
CONFESSION,PRIEST,0.164
CONFESSION,SIN,0.103
CONFESSION,TRUTH,0.103
CONFESSION,TELL,0.062
CONFESSION,ADMIT,0.048
CONFESSION,GUILT,0.048
CONFESSION,BOOTH,0.021
CONFESSION,CATHOLIC,0.021
CONFESSION,GUILTY,0.021
CONFESSION,LIE,0.021
CONFESSION,COURT,0.014
CONFESSION,DENIAL,0.014
CONFESSION,SECRET,0.014
CONFIDENCE,SECURITY,0.091
CONFIDENCE,ESTEEM,0.056
CONFIDENCE,SECRET,0.056
CONFIDENCE,PRIDE,0.049
CONFIDENCE,STRONG,0.049
CONFIDENCE,EGO,0.042
CONFIDENCE,FRIEND,0.028
CONFIDENCE,SURE,0.028
CONFIDENCE,ARROGANCE,0.021
CONFIDENCE,ATTITUDE,0.021
CONFIDENCE,GOOD,0.021
CONFIDENCE,INSECURITY,0.021
CONFIDENCE,POWER,0.021
CONFIDENCE,SELF-ASSURANCE,0.021
CONFIDENCE,TRUST,0.021
CONFIDENCE,BELIEVE,0.014
CONFIDENCE,BOLD,0.014
CONFIDENCE,FAITH,0.014
CONFIDENCE,PERSONAL,0.014
CONFIDENT,SURE,0.183
CONFIDENT,STRONG,0.092
CONFIDENT,SECURE,0.078
CONFIDENT,PROUD,0.052
CONFIDENT,COCKY,0.046
CONFIDENT,HAPPY,0.033
CONFIDENT,SECRET,0.033
CONFIDENT,SELF-ASSURED,0.033
CONFIDENT,SMART,0.033
CONFIDENT,TRUST,0.026
CONFIDENT,ARROGANT,0.013
CONFIDENT,BRAVE,0.013
CONFIDENT,CONFIDENCE,0.013
CONFIDENT,CONTROL,0.013
CONFIDENT,EGO,0.013
CONFIDENT,FRIEND,0.013
CONFIDENT,ME,0.013
CONFIDENT,POWERFUL,0.013
CONFIDENT,SELF-ESTEEM,0.013
CONFIDENT,SHY,0.013
CONFLICT,FIGHT,0.311
CONFLICT,PROBLEM,0.115
CONFLICT,ARGUMENT,0.081
CONFLICT,DISAGREE,0.061
CONFLICT,WAR,0.054
CONFLICT,TROUBLE,0.041
CONFLICT,SCHEDULE,0.027
CONFLICT,CONFUSION,0.02
CONFLICT,ANGER,0.014
CONFLICT,BATTLE,0.014
CONFLICT,CLASH,0.014
CONFLICT,PERSONALITY,0.014
CONFLICT,QUARREL,0.014
CONFLICT,RESOLUTION,0.014
CONFLICT,STRUGGLE,0.014
CONFUSE,MISUNDERSTAND,0.081
CONFUSE,UNDERSTAND,0.068
CONFUSE,FRUSTRATION,0.034
CONFUSE,ANNOY,0.027
CONFUSE,BAFFLE,0.027
CONFUSE,MIX UP,0.027
CONFUSE,PERPLEX,0.027
CONFUSE,BEWILDER,0.02
CONFUSE,DISILLUSIONED,0.02
CONFUSE,LOST,0.02
CONFUSE,PUZZLE,0.02
CONFUSE,AMBIGUOUS,0.014
CONFUSE,BLUR,0.014
CONFUSE,BOGGLE,0.014
CONFUSE,DIFFICULT,0.014
CONFUSE,DISORIENTED,0.014
CONFUSE,DISRUPT,0.014
CONFUSE,DUMB,0.014
CONFUSE,HELP,0.014
CONFUSE,KNOWLEDGE,0.014
CONFUSE,LEARN,0.014
CONFUSE,UNSURE,0.014
CONFUSE,WHAT,0.014
CONFUSE,WONDER,0.014
CONFUSION,LOST,0.069
CONFUSION,DISMAY,0.034
CONFUSION,MIX,0.034
CONFUSION,UNDERSTAND,0.034
CONFUSION,MESS,0.028
CONFUSION,LOVE,0.021
CONFUSION,MIND,0.021
CONFUSION,SCHOOL,0.021
CONFUSION,STUPID,0.021
CONFUSION,BEFUDDLED,0.014
CONFUSION,BLANK,0.014
CONFUSION,CHAOS,0.014
CONFUSION,CLARIFY,0.014
CONFUSION,CLEAR,0.014
CONFUSION,CRAZY,0.014
CONFUSION,DISARRAY,0.014
CONFUSION,DUMB,0.014
CONFUSION,FLUSTERED,0.014
CONFUSION,HELP,0.014
CONFUSION,HYSTERIA,0.014
CONFUSION,KNOW,0.014
CONFUSION,LIFE,0.014
CONFUSION,MAYHEM,0.014
CONFUSION,ORDER,0.014
CONFUSION,PERPLEX,0.014
CONFUSION,PUZZLE,0.014
CONFUSION,STATE,0.014
CONFUSION,UNDERSTANDING,0.014
CONFUSION,UNKNOWING,0.014
CONGRESS,SENATE,0.145
CONGRESS,GOVERNMENT,0.086
CONGRESS,POLITICS,0.059
CONGRESS,PRESIDENT,0.046
CONGRESS,CHEAT,0.033
CONGRESS,DEMOCRAT,0.033
CONGRESS,LAW,0.033
CONGRESS,HOUSE,0.026
CONGRESS,MAN,0.026
CONGRESS,BORING,0.02
CONGRESS,LIARS,0.02
CONGRESS,POLITICIAN,0.02
CONGRESS,SUCKS,0.02
CONGRESS,USA,0.02
CONGRESS,CORRUPT,0.013
CONGRESS,DECEPTIVE,0.013
CONGRESS,DIRTY,0.013
CONGRESS,JERKS,0.013
CONGRESS,JOKE,0.013
CONGRESS,LEGISLATION,0.013
CONGRESS,STRICT,0.013
CONGRESS,SUIT,0.013
CONGRESS,USELESS,0.013
CONGRESS,WASHINGTON,0.013
CONGRESS,WHITE HOUSE,0.013
CONNECT,DOTS,0.219
CONNECT,TOGETHER,0.126
CONNECT,DISCONNECT,0.093
CONNECT,JOIN,0.053
CONNECT,BREAK,0.04
CONNECT,FOUR,0.026
CONNECT,SEPARATE,0.026
CONNECT,ATTACH,0.02
CONNECT,HIT,0.02
CONNECT,LINK,0.02
CONNECT,CABLE,0.013
CONNECT,COMBINE,0.013
CONNECT,GAME,0.013
CONNECT,LINE,0.013
CONNECT,PHONE,0.013
CONNECT,TOUCH,0.013
CONNECT,WIRES,0.013
CONQUER,DEFEAT,0.16
CONQUER,WIN,0.118
CONQUER,DESTROY,0.111
CONQUER,OVERCOME,0.09
CONQUER,TAKE OVER,0.049
CONQUER,WAR,0.035
CONQUER,CONTROL,0.028
CONQUER,OVERTHROW,0.028
CONQUER,BEAT,0.021
CONQUER,ACCOMPLISH,0.014
CONQUER,CAESAR,0.014
CONQUER,DIVIDE,0.014
CONQUER,FIGHT,0.014
CONQUER,GAIN,0.014
CONQUER,GET,0.014
CONQUER,KILL,0.014
CONQUER,RULER,0.014
CONQUER,WORLD,0.014
CONQUEST,WIN,0.089
CONQUEST,CONQUER,0.055
CONQUEST,MISSION,0.055
CONQUEST,VICTORY,0.055
CONQUEST,BATTLE,0.041
CONQUEST,ADVENTURE,0.034
CONQUEST,CAR,0.034
CONQUEST,FIGHT,0.034
CONQUEST,GOAL,0.034
CONQUEST,OVERCOME,0.034
CONQUEST,TRIP,0.034
CONQUEST,DEFEAT,0.027
