cue,target,strength
SLAB,PIECE,0.054
SLAB,BEEF,0.041
SLAB,CEMENT,0.041
SLAB,STONE,0.041
SLAB,BACON,0.027
SLAB,RIBS,0.027
SLAB,GRANITE,0.02
SLAB,ROCK,0.02
SLAB,BLOCK,0.014
SLAB,BRICK,0.014
SLAB,CLAY,0.014
SLAB,DAB,0.014
SLAB,FAT,0.014
SLAB,MARBLE,0.014
SLAB,WOOD,0.014
SLACKS,PANTS,0.644
SLACKS,JEANS,0.087
SLACKS,DRESS,0.038
SLACKS,HOT,0.029
SLACKS,SHIRT,0.029
SLACKS,SHORTS,0.029
SLACKS,TROUSERS,0.029
SLACKS,POLYESTER,0.019
SLANDER,LIE,0.108
SLANDER,LIBEL,0.061
SLANDER,HURT,0.041
SLANDER,MEAN,0.041
SLANDER,CURSE,0.034
SLANDER,CUSS,0.034
SLANDER,HATE,0.034
SLANDER,BAD,0.027
SLANDER,LAW,0.02
SLANDER,LIABLE,0.02
SLANDER,SLANG,0.02
SLANDER,SUIT,0.02
SLANDER,CHEAT,0.014
SLANDER,DEFAME,0.014
SLANDER,FAKE,0.014
SLANDER,FIGHT,0.014
SLANDER,GOSSIP,0.014
SLANDER,JAIL,0.014
SLANDER,KILL,0.014
SLANDER,NAME,0.014
SLANDER,NEWSPAPER,0.014
SLANDER,SUE,0.014
SLANDER,TALK,0.014
SLANDER,WORDS,0.014
SLAP,HIT,0.275
SLAP,FACE,0.155
SLAP,HURT,0.062
SLAP,STICK,0.062
SLAP,SMACK,0.055
SLAP,PUNCH,0.041
SLAP,HAND,0.034
SLAP,HAPPY,0.034
SLAP,SACK,0.027
SLAP,ANGER,0.021
SLAP,HARD,0.021
SLAP,OUCH,0.021
SLAP,JACK,0.014
SLAP,KICK,0.014
SLAP,SHOT,0.014
SLAVE,BLACK,0.338
SLAVE,SERVANT,0.069
SLAVE,WORKER,0.069
SLAVE,MASTER,0.055
SLAVE,WORK,0.048
SLAVE,CHAINS,0.028
SLAVE,DRIVER,0.028
SLAVE,NEGRO,0.021
SLAVE,OWNER,0.021
SLAVE,FREE,0.014
SLAVE,IMPRISON,0.014
SLAVE,LABOR,0.014
SLAVE,MAID,0.014
SLAVE,PERSON,0.014
SLAVE,PRISONER,0.014
SLAVE,SOUTH,0.014
SLAVE,TRADE,0.014
SLAVE,TRADER,0.014
SLAY,KILL,0.689
SLAY,DRAGON,0.033
SLAY,MURDER,0.033
SLAY,DESTROY,0.011
SLAY,DIE,0.011
SLAY,SNOW,0.011
SLEEP,DREAM,0.194
SLEEP,REST,0.163
SLEEP,AWAKE,0.143
SLEEP,BED,0.092
SLEEP,TIRED,0.092
SLEEP,NIGHT,0.061
SLEEP,RELAX,0.051
SLEEP,PILLOW,0.02
SLEEP,QUIET,0.02
SLEEP,SNOOZE,0.02
SLEEPY,TIRED,0.66
SLEEPY,AWAKE,0.053
SLEEPY,BED,0.053
SLEEPY,DWARF,0.04
SLEEPY,YAWN,0.027
SLEEPY,TIME,0.02
SLEEPY,DROWSY,0.013
SLEEPY,EYES,0.013
SLEEPY,HOLLOW,0.013
SLEEPY,SLEEP,0.013
SLEEVE,SHIRT,0.461
SLEEVE,ARM,0.261
SLEEVE,COAT,0.061
SLEEVE,CUFF,0.042
SLEEVE,SHORT,0.036
SLEEVE,DRESS,0.018
SLEEVE,LONG,0.018
SLEEVE,BLOUSE,0.012
SLEEVE,CLOTHES,0.012
SLEEVE,JACKET,0.012
SLEIGH,SNOW,0.307
SLEIGH,REINDEER,0.15
SLEIGH,RIDE,0.124
SLEIGH,SANTA,0.124
SLEIGH,CHRISTMAS,0.065
SLEIGH,BELLS,0.039
SLEIGH,SLED,0.039
SLEIGH,WINTER,0.033
SLEIGH,HORSES,0.02
SLENDER,THIN,0.307
SLENDER,FAT,0.134
SLENDER,SKINNY,0.112
SLENDER,SLIM,0.106
SLENDER,GIRL,0.039
SLENDER,TALL,0.028
SLENDER,BODY,0.022
SLENDER,FIGURE,0.017
SLENDER,SMALL,0.017
SLENDER,ATTRACTIVE,0.011
SLENDER,HER,0.011
SLENDER,LEAN,0.011
SLENDER,LONG,0.011
SLENDER,NICE,0.011
SLENDER,PRETTY,0.011
SLENDER,SEXY,0.011
SLENDER,WOMAN,0.011
SLICE,PIECE,0.267
SLICE,PIE,0.212
SLICE,CUT,0.11
SLICE,PIZZA,0.096
SLICE,BREAD,0.048
SLICE,DICE,0.027
SLICE,ORANGE,0.027
SLICE,SODA,0.027
SLICE,APPLE,0.021
SLICE,CAKE,0.021
SLICE,WHOLE,0.021
SLICE,LEMON,0.014
SLICE,SPLICE,0.014
SLICK,SLIPPERY,0.164
SLICK,OIL,0.137
SLICK,HAIR,0.096
SLICK,GREASE,0.075
SLICK,SMOOTH,0.075
SLICK,WET,0.075
SLICK,SLY,0.041
SLICK,COOL,0.034
SLICK,SLIMY,0.034
SLICK,RICK,0.021
SLICK,FALL,0.014
SLICK,ICE,0.014
SLICK,SHINE,0.014
SLIDE,SLIP,0.2
SLIDE,PLAYGROUND,0.097
SLIDE,WATER,0.076
SLIDE,DOWN,0.062
SLIDE,FALL,0.048
SLIDE,RULE,0.041
SLIDE,DOOR,0.028
SLIDE,MOVE,0.028
SLIDE,SWING,0.028
SLIDE,FUN,0.021
SLIDE,PARK,0.021
SLIDE,SHOW,0.021
SLIDE,SKID,0.021
SLIDE,UP,0.021
SLIDE,CHILDREN,0.014
SLIDE,FILM,0.014
SLIDE,GLIDE,0.014
SLIDE,LAND,0.014
SLIDE,PROJECTOR,0.014
SLIM,FAT,0.417
SLIM,SKINNY,0.213
SLIM,THIN,0.071
SLIM,TRIM,0.071
SLIM,SLENDER,0.024
SLIM,TALL,0.024
SLIM,NICE,0.016
SLIME,GREEN,0.341
SLIME,GROSS,0.144
SLIME,OOZE,0.068
SLIME,GHOST,0.038
SLIME,GOO,0.038
SLIME,GHOST BUSTERS,0.03
SLIME,MOLD,0.023
SLIME,SCUM,0.023
SLIME,DIRT,0.015
SLIME,GOOK,0.015
SLIME,MUD,0.015
SLIME,SKINNY,0.015
SLIME,SLIPPERY,0.015
SLIME,THIN,0.015
SLIME,TURTLE,0.015
SLIMY,GOO,0.117
SLIMY,GROSS,0.117
SLIMY,SLIPPERY,0.103
SLIMY,GREEN,0.097
SLIMY,GREASE,0.041
SLIMY,WET,0.041
SLIMY,WORM,0.041
SLIMY,SNAKE,0.028
SLIMY,STICKY,0.028
SLIMY,FROG,0.021
SLIMY,SNOT,0.021
SLIMY,COLD,0.014
SLIMY,DISGUST,0.014
SLIMY,GRIMY,0.014
SLIMY,OOZE,0.014
SLIMY,SLICK,0.014
SLING,SHOT,0.412
SLING,ARM,0.176
SLING,THROW,0.061
SLING,ROCK,0.047
SLING,BROKEN,0.027
SLING,CAST,0.027
SLING,MUD,0.027
SLING,INJURY,0.02
SLING,SUPPORT,0.02
SLING,SHIT,0.014
SLING,STONES,0.014
SLING,SWING,0.014
SLIP,FALL,0.618
SLIP,SLIDE,0.066
SLIP,DRESS,0.046
SLIP,SKIRT,0.026
SLIP,TONGUE,0.02
SLIP,WET,0.02
SLIP,AWAY,0.013
SLIP,BANANA,0.013
SLIPPERS,SHOES,0.412
SLIPPERS,FEET,0.202
SLIPPERS,ROBE,0.118
SLIPPERS,BEDROOM,0.025
SLIPPERS,FURRY,0.025
SLIPPERS,FUZZY,0.025
SLIPPERS,BED,0.017
SLIPPERS,SOCKS,0.017
SLIPPERY,WET,0.804
SLIPPERY,ROAD,0.039
SLIPPERY,ROCK,0.026
SLIPPERY,DRY,0.02
SLIPPERY,FALL,0.013
SLIPPERY,FLOOR,0.013
SLIPPERY,OIL,0.013
SLITHER,SNAKE,0.634
SLITHER,SLIDE,0.083
SLITHER,CRAWL,0.069
SLITHER,SLIME,0.034
SLITHER,SLINK,0.028
SLITHER,SQUIRM,0.028
SLITHER,SNEAK,0.021
SLITHER,MOVE,0.014
SLIVER,GOLD,0.171
SLIVER,MOVIE,0.079
SLIVER,CUT,0.053
SLIVER,SNAKE,0.053
SLIVER,PIECE,0.046
SLIVER,WOOD,0.039
SLIVER,METAL,0.033
SLIVER,PAIN,0.033
SLIVER,SLICE,0.033
SLIVER,SPLINTER,0.033
SLIVER,GLASS,0.026
SLIVER,SHARON STONE,0.026
SLIVER,FINGER,0.02
SLIVER,HURT,0.013
SLIVER,JEWELRY,0.013
SLIVER,OUCH,0.013
SLIVER,SILVER,0.013
SLIVER,SLIME,0.013
SLOB,MESSY,0.243
SLOB,PIG,0.189
SLOB,DIRTY,0.081
SLOB,MESS,0.068
SLOB,FAT,0.054
SLOB,BUM,0.041
SLOB,NEAT,0.041
SLOB,ROOMMATE,0.027
SLOB,BLOB,0.014
SLOB,BROTHER,0.014
SLOB,FRIEND,0.014
SLOB,GARBAGE,0.014
SLOB,GUY,0.014
SLOB,SLOPPY,0.014
SLOGAN,AD,0.217
SLOGAN,SAYING,0.158
SLOGAN,WORD,0.066
SLOGAN,CAMPAIGN,0.033
SLOGAN,JINGLE,0.033
SLOGAN,CATCHY,0.026
SLOGAN,COMMERCIAL,0.026
SLOGAN,MOTTO,0.026
SLOGAN,BANNER,0.02
SLOGAN,GIMMICK,0.02
SLOGAN,LOGO,0.02
SLOGAN,SIGN,0.02
SLOGAN,CANDIDATE,0.013
SLOGAN,COKE,0.013
SLOGAN,NIKE,0.013
SLOGAN,PHRASE,0.013
SLOGAN,PRODUCT,0.013
SLOGAN,SELL,0.013
SLOGAN,THEME,0.013
SLOPE,SKI,0.329
SLOPE,HILL,0.158
SLOPE,MOUNTAIN,0.099
SLOPE,CURVE,0.046
SLOPE,MATH,0.039
SLOPE,ANGLE,0.026
SLOPE,SLANT,0.026
SLOPE,SNOW,0.02
SLOPE,INCLINE,0.013
SLOPE,INTERCEPT,0.013
SLOPE,LINE,0.013
SLOPE,NOSE,0.013
SLOPE,RISE,0.013
SLOPE,STEEP,0.013
SLOPPY,MESSY,0.362
SLOPPY,JOE,0.145
SLOPPY,NEAT,0.132
SLOPPY,CLEAN,0.039
SLOPPY,HANDWRITING,0.039
SLOPPY,ROOM,0.039
SLOPPY,DIRTY,0.02
SLOPPY,JOB,0.02
SLOPPY,MEAT,0.02
SLOPPY,SLOB,0.02
SLOPPY,GROSS,0.013
SLOPPY,PIG,0.013
SLOW,FAST,0.527
SLOW,TURTLE,0.115
SLOW,DOWN,0.068
SLOW,STOP,0.034
SLOW,OLD,0.02
SLOW,SNAIL,0.02
SLOW,BORING,0.014
SLOW,DRIVING,0.014
SLOW,MOTION,0.014
SLOW,SPEED,0.014
SLOW,WALK,0.014
SLUG,WORM,0.117
SLUG,SLOW,0.11
SLUG,SNAIL,0.104
SLUG,SLIMY,0.084
SLUG,HIT,0.065
SLUG,SLIME,0.052
SLUG,GROSS,0.039
SLUG,BUG,0.032
SLUG,LEECH,0.026
SLUG,SALT,0.026
SLUG,BULLET,0.019
SLUG,INSECT,0.019
SLUG,PUNCH,0.019
SLUG,DIRTY,0.013
SLUG,SUCK,0.013
SLUM,GHETTO,0.172
SLUM,DIRTY,0.09
SLUM,CITY,0.069
SLUM,POOR,0.069
SLUM,LORD,0.062
SLUM,BUM,0.041
SLUM,HARLEM,0.034
SLUM,POVERTY,0.028
SLUM,BAD,0.021
SLUM,BLACK,0.021
SLUM,DOWN,0.021
SLUM,STREET,0.021
SLUM,GROSS,0.014
SLUM,NEIGHBORHOOD,0.014
SLUM,NEW YORK,0.014
SLUM,RICH,0.014
SLUM,SCUM,0.014
SLUM,SEWER,0.014
SLUM,SHACK,0.014
SLUM,WEALTH,0.014
SLUMBER,SLEEP,0.514
SLUMBER,PARTY,0.277
SLUMBER,LUMBER,0.014
SLUMBER,NAP,0.014
SLUMBER,PAJAMAS,0.014
SLUMBER,TIRED,0.014
SLURP,DRINK,0.245
SLURP,SIP,0.119
SLURP,GULP,0.086
SLURP,NOISE,0.046
SLURP,SLUSHY,0.04
SLURP,SUCK,0.033
SLURP,ICEE,0.026
SLURP,SOUP,0.026
SLURP,STRAW,0.026
SLURP,GOBBLE,0.02
SLURP,SLOB,0.02
SLURP,SLURPEE,0.02
SLURP,SODA,0.02
SLURP,7-ELEVEN,0.013
SLURP,FOOD,0.013
SLURP,MESS,0.013
SLURP,RUDE,0.013
SLURP,SWALLOW,0.013
SLY,FOX,0.247
SLY,SNEAKY,0.219
SLY,CUNNING,0.082
SLY,SLICK,0.075
SLY,SLEEK,0.034
SLY,SMART,0.027
SLY,CLEVER,0.021
SLY,DOG,0.021
SLY,CAT,0.014
SLY,CONNIVING,0.014
SLY,COY,0.014
SLY,CRAFTY,0.014
SMALL,BIG,0.351
SMALL,LARGE,0.176
SMALL,TALL,0.088
SMALL,TINY,0.088
SMALL,LITTLE,0.081
SMALL,SHORT,0.034
SMALL,MOUSE,0.027
SMALL,PETITE,0.014
SMALL,TALK,0.014
SMART,DUMB,0.409
SMART,INTELLIGENT,0.195
SMART,STUPID,0.114
SMART,BRIGHT,0.034
SMART,KNOWLEDGE,0.02
SMART,ALECK,0.013
SMART,ASS,0.013
SMART,BRAIN,0.013
SMART,GENIUS,0.013
SMART,MIND,0.013
SMART,NERD,0.013
SMART,QUICK,0.013
SMART,THINK,0.013
SMART,WISE,0.013
SMASH,BREAK,0.176
SMASH,DESTROY,0.101
SMASH,HIT,0.101
SMASH,CRASH,0.081
SMASH,CAR,0.068
SMASH,CRUSH,0.047
SMASH,ACCIDENT,0.034
SMASH,KILL,0.027
SMASH,SQUASH,0.027
SMASH,GLASS,0.02
SMASH,HURT,0.02
SMASH,BALL,0.014
SMASH,BANG,0.014
SMASH,BOTTLE,0.014
SMASH,BUG,0.014
SMASH,SHATTER,0.014
SMASH,SMUSH,0.014
SMASH,TOMATO,0.014
SMASH,TRASH,0.014
SMASH,WRECK,0.014
SMEAR,SMUDGE,0.2
SMEAR,MESS,0.15
SMEAR,PAINT,0.056
SMEAR,LIPSTICK,0.044
SMEAR,WIPE,0.044
SMEAR,BLOOD,0.033
SMEAR,SPREAD,0.028
SMEAR,MESSY,0.022
SMEAR,RUB,0.022
SMEAR,INK,0.017
SMEAR,BLUR,0.011
SMEAR,CLEAR,0.011
SMEAR,DIRT,0.011
SMEAR,DIRTY,0.011
SMEAR,ERASE,0.011
SMEAR,MAKE UP,0.011
SMEAR,MUD,0.011
SMEAR,MUSH,0.011
SMEAR,PAP SMEAR,0.011
SMEAR,SMUG,0.011
SMEAR,STREAK,0.011
SMELL,TASTE,0.181
SMELL,STINK,0.167
SMELL,ODOR,0.159
SMELL,NOSE,0.116
SMELL,BAD,0.051
SMELL,SNIFF,0.043
SMELL,PERFUME,0.036
SMELL,SCENT,0.029
SMELL,SENSE,0.022
SMELL,AWFUL,0.014
SMELL,FISH,0.014
SMELL,FOOD,0.014
SMELL,GOOD,0.014
SMELT,FISH,0.196
SMELT,MELT,0.068
SMELT,NOSE,0.061
SMELT,SMELL,0.061
SMELT,BURN,0.047
SMELT,BAD,0.027
SMELT,METAL,0.027
SMELT,ODOR,0.027
SMELT,IRON,0.02
SMELT,AROMA,0.014
SMELT,DELT,0.014
SMELT,FELT,0.014
SMELT,HEAT,0.014
SMELT,MOLD,0.014
SMELT,SCENT,0.014
SMELT,STEEL,0.014
SMILE,HAPPY,0.333
SMILE,FROWN,0.256
SMILE,LAUGH,0.106
SMILE,TEETH,0.061
SMILE,FACE,0.039
SMILE,GRIN,0.028
SMILE,FRIENDLY,0.022
SMILE,HAPPINESS,0.017
SMILE,LOVE,0.017
SMILE,BEAUTIFUL,0.011
SMILE,MOUTH,0.011
SMILE,PRETTY,0.011
SMOG,FOG,0.333
SMOG,POLLUTION,0.116
SMOG,SMOKE,0.102
SMOG,LOS ANGELES,0.061
SMOG,DIRT,0.041
SMOG,AIR,0.034
SMOG,CITY,0.027
SMOG,HAZE,0.027
SMOG,CLOUD,0.02
SMOG,COUGH,0.02
SMOG,CLEAN,0.014
SMOG,FACTORY,0.014
SMOG,RAIN,0.014
SMOG,THICK,0.014
SMOG,WEATHER,0.014
SMOKE,CIGARETTE,0.323
SMOKE,FIRE,0.291
SMOKE,COUGH,0.039
SMOKE,POT,0.039
SMOKE,CANCER,0.031
SMOKE,DOPE,0.016
SMOKE,FOG,0.016
SMOKE,JOINT,0.016
SMOKE,MATCH,0.016
SMOKE,PIPE,0.016
SMOKE,SMELL,0.016
SMOKING,CIGARETTE,0.299
SMOKING,CANCER,0.132
SMOKING,NONSMOKING,0.062
SMOKING,SMOKE,0.049
SMOKING,BAD,0.035
SMOKING,DISGUSTING,0.035
SMOKING,COUGH,0.028
SMOKING,GROSS,0.028
SMOKING,SMELL,0.028
SMOKING,ASH,0.021
SMOKING,ASHTRAY,0.021
SMOKING,BURNING,0.021
SMOKING,LUNG,0.021
SMOKING,POT,0.021
SMOKING,DIRTY,0.014
SMOKING,HABIT,0.014
SMOKING,HERB,0.014
SMOKY,MOUNTAINS,0.193
SMOKY,BEAR,0.127
SMOKY,FIRE,0.113
SMOKY,CIGARETTE,0.107
SMOKY,MOUNTAIN,0.067
SMOKY,BAR,0.047
SMOKY,FOG,0.047
SMOKY,BANDIT,0.027
SMOKY,CLUB,0.027
SMOKY,ROOM,0.027
SMOKY,SMOKE,0.02
SMOKY,BARBECUE,0.013
SMOKY,CHIMNEY,0.013
SMOKY,CLEAR,0.013
SMOKY,HOUSE,0.013
SMOKY,POLLUTION,0.013
SMOOTH,ROUGH,0.416
SMOOTH,SOFT,0.181
SMOOTH,SILK,0.06
SMOOTH,SKIN,0.06
SMOOTH,FLAT,0.027
SMOOTH,SHAVE,0.02
SMOOTH,BUMP,0.013
SMOOTH,CALM,0.013
SMOOTH,LEG,0.013
SMOOTH,OUT,0.013
SMOOTH,SAILING,0.013
SMOOTH,SURFACE,0.013
SMOTHER,SUFFOCATE,0.239
SMOTHER,KILL,0.117
SMOTHER,PILLOW,0.094
SMOTHER,COVER,0.05
SMOTHER,BREATHE,0.044
SMOTHER,CHOKE,0.044
SMOTHER,BREATH,0.033
SMOTHER,LOVE,0.028
SMOTHER,DIE,0.022
SMOTHER,KISS,0.022
SMOTHER,FIRE,0.017
SMOTHER,HUG,0.017
SMOTHER,ONION,0.017
SMOTHER,BROTHERS,0.011
SMOTHER,BURN,0.011
SMOTHER,DEATH,0.011
SMOTHER,EXTINGUISH,0.011
SMOTHER,SMOULDER,0.011
SMUDGE,SMEAR,0.434
SMUDGE,DIRTY,0.166
SMUDGE,MARK,0.11
SMUDGE,FINGERPRINT,0.028
SMUDGE,RUIN,0.028
SMUDGE,CLEAN,0.021
SMUDGE,INK,0.021
SMUDGE,SPOT,0.021
SMUDGE,STAIN,0.021
SMUDGE,BLACK,0.014
SMUDGE,MESS,0.014
SNACK,FOOD,0.293
SNACK,CHIPS,0.121
SNACK,EAT,0.1
SNACK,CANDY,0.057
SNACK,MUNCH,0.057
SNACK,COOKIE,0.036
SNACK,SNICKERS,0.036
SNACK,CAKE,0.029
SNACK,ATTACK,0.021
SNACK,JUNK,0.021
SNACK,MEAL,0.021
SNACK,APPLE,0.014
SNACK,BAR,0.014
SNACK,CHOCOLATE,0.014
SNACK,CRACKERS,0.014
SNACK,HUNGER,0.014
SNACK,HUNGRY,0.014
SNACK,TREAT,0.014
SNAIL,SLOW,0.486
SNAIL,SLIMY,0.13
SNAIL,SLUG,0.068
SNAIL,ESCARGOT,0.062
SNAIL,SHELL,0.062
SNAIL,ANIMAL,0.014
SNAIL,CRAWL,0.014
SNAIL,SLITHER,0.014
SNAKE,BITE,0.279
SNAKE,RATTLE,0.085
SNAKE,REPTILE,0.079
SNAKE,SLITHER,0.061
SNAKE,GRASS,0.048
SNAKE,ANIMAL,0.036
SNAKE,SLIMY,0.036
SNAKE,FEAR,0.03
SNAKE,WORM,0.03
SNAKE,DANGER,0.024
SNAKE,LIZARD,0.024
SNAKE,LONG,0.024
SNAKE,POISON,0.018
SNAKE,SERPENT,0.018
SNAKE,EVIL,0.012
SNAKE,HISS,0.012
SNAKE,PYTHON,0.012
SNAKE,SPIDER,0.012
SNAKE,UGLY,0.012
SNAKE,VENOM,0.012
SNAKE,YUCK,0.012
SNAP,CRACKLE,0.237
SNAP,BREAK,0.115
SNAP,FINGERS,0.103
SNAP,POP,0.083
SNAP,BUTTON,0.051
SNAP,CLICK,0.045
SNAP,TWIG,0.038
SNAP,DRAGON,0.026
SNAP,SHOT,0.026
SNAP,BITE,0.019
SNAP,CAMERA,0.019
SNAP,CRACK,0.019
SNAP,NOISE,0.019
SNAP,CLAP,0.013
SNAP,ON,0.013
SNAP,PICTURE,0.013
SNATCH,TAKE,0.367
SNATCH,GRAB,0.218
SNATCH,STEAL,0.116
SNATCH,KEEP,0.02
SNATCH,PURSE,0.02
SNATCH,RUDE,0.02
SNATCH,CATCH,0.014
SNATCH,HAIRY,0.014
SNATCH,KIDNAP,0.014
SNATCH,VAGINA,0.014
SNEAK,PREVIEW,0.124
SNEAK,PEEK,0.105
SNEAK,SLY,0.078
SNEAK,HIDE,0.052
SNEAK,AROUND,0.046
SNEAK,QUIET,0.046
SNEAK,SPY,0.033
SNEAK,STEAL,0.033
SNEAK,ATTACK,0.026
SNEAK,CHEAT,0.02
SNEAK,CREEP,0.02
SNEAK,LIE,0.02
SNEAK,PROWL,0.02
SNEAK,THIEF,0.02
SNEAK,GO,0.013
SNEAK,KID,0.013
SNEAK,LOOK,0.013
SNEAK,OUT,0.013
SNEAK,PEEP,0.013
SNEAK,RAT,0.013
SNEAK,SCARE,0.013
SNEAK,SNEAKERS,0.013
SNEAK,STEALTH,0.013
SNEAK,TIPTOE,0.013
SNEAKER,SHOE,0.628
SNEAKER,FOOT,0.108
SNEAKER,SMELL,0.034
SNEAKER,BOOTS,0.02
SNEAKER,COMFORT,0.014
SNEAKER,NIKE,0.014
SNEAKER,REEBOK,0.014
SNEAKER,RUN,0.014
SNEAKER,SHOELACE,0.014
SNEAKER,SOCK,0.014
SNEAKER,WHITE,0.014
SNEAKERS,SHOES,0.43
SNEAKERS,RUN,0.081
SNEAKERS,NIKE,0.047
SNEAKERS,SMELL,0.047
SNEAKERS,COMFORTABLE,0.04
SNEAKERS,FEET,0.04
SNEAKERS,REEBOK,0.04
SNEAKERS,WHITE,0.04
SNEAKERS,DIRTY,0.027
SNEAKERS,LACES,0.013
SNEAKERS,MOVIE,0.013
SNEAKERS,SHOE LACES,0.013
SNEAKERS,SOCKS,0.013
SNEAKY,SLY,0.201
SNEAKY,THIEF,0.054
SNEAKY,QUIET,0.047
SNEAKY,CHEAT,0.034
SNEAKY,PEOPLE,0.027
SNEAKY,SHOES,0.027
SNEAKY,SPY,0.027
SNEAKY,TRICKY,0.027
SNEAKY,BASTARD,0.02
SNEAKY,CLEVER,0.02
SNEAKY,MEAN,0.02
SNEAKY,MOUSE,0.02
SNEAKY,SECRETIVE,0.02
SNEAKY,SLICK,0.02
SNEAKY,SNEAKERS,0.02
SNEAKY,SUSPICIOUS,0.02
SNEAKY,CONNIVING,0.013
SNEAKY,KIDS,0.013
SNEAKY,MISCHIEVOUS,0.013
SNEAKY,SNAKE,0.013
SNEEZE,COUGH,0.348
SNEEZE,COLD,0.196
SNEEZE,TISSUE,0.058
SNEEZE,BLESS,0.051
SNEEZE,NOSE,0.036
SNEEZE,ACHOO,0.029
SNEEZE,ALLERGY,0.029
SNEEZE,KLEENEX,0.029
SNEEZE,GERM,0.014
SNEEZE,HANDKERCHIEF,0.014
SNEEZE,PEPPER,0.014
SNEEZE,RELIEF,0.014
SNEEZE,WET,0.014
SNIFF,SMELL,0.442
SNIFF,NOSE,0.136
SNIFF,COLD,0.065
SNIFF,DOG,0.065
SNIFF,SNORT,0.032
SNIFF,SNEEZE,0.026
SNIFF,SNUFF,0.026
SNIFF,GLUE,0.019
SNIFF,AROMA,0.013
SNIFF,COCAINE,0.013
SNIFF,COUGH,0.013
SNIFF,SCRATCH,0.013
SNOB,BITCH,0.111
SNOB,RICH,0.097
SNOB,STUCK UP,0.091
SNOB,GIRL,0.049
SNOB,SNOTTY,0.049
SNOB,CONCEITED,0.042
SNOB,PRISS,0.035
SNOB,SNOOT,0.035
SNOB,YUPPIE,0.035
SNOB,BRAT,0.028
SNOB,OBNOXIOUS,0.028
SNOB,JEWISH,0.021
SNOB,MEAN,0.021
SNOB,MONEY,0.014
SNOB,NASTY,0.014
SNOB,NOSE,0.014
SNOB,PEOPLE,0.014
SNOB,SPOILED,0.014
SNOOZE,SLEEP,0.52
SNOOZE,ALARM,0.155
SNOOZE,NAP,0.081
SNOOZE,BUTTON,0.041
SNOOZE,TIRED,0.034
SNOOZE,SNORE,0.027
SNOOZE,DOZE,0.02
SNOOZE,CLOCK,0.014
SNOOZE,LOOSE,0.014
SNORE,SLEEP,0.439
SNORE,LOUD,0.182
SNORE,NOISE,0.081
SNORE,ANNOYING,0.041
SNORE,ANNOY,0.02
SNORE,FATHER,0.02
SNORE,AWAKE,0.014
SNORE,MAN,0.014
SNORE,NOSE,0.014
SNORE,QUIET,0.014
SNORE,SNORT,0.014
SNORKEL,WATER,0.162
SNORKEL,SWIM,0.155
SNORKEL,DIVE,0.135
SNORKEL,MASK,0.122
SNORKEL,SCUBA,0.095
SNORKEL,DIVING,0.061
SNORKEL,FINS,0.054
SNORKEL,BAHAMAS,0.027
SNORKEL,FISH,0.027
SNORKEL,KEY WEST,0.027
SNORKEL,SEA,0.027
SNORKEL,OCEAN,0.014
SNOT,NOSE,0.378
SNOT,BOOGER,0.115
SNOT,COLD,0.047
SNOT,MUCUS,0.041
SNOT,RAG,0.034
SNOT,SNOB,0.034
SNOT,BRAT,0.027
SNOT,MEAN,0.02
SNOT,SICK,0.02
SNOT,BITCH,0.014
SNOT,CHILD,0.014
SNOT,GREEN,0.014
SNOT,RUDE,0.014
SNOTTY,SNOB,0.217
SNOTTY,RUDE,0.099
SNOTTY,STUCK UP,0.079
SNOTTY,BITCH,0.072
SNOTTY,BRAT,0.066
SNOTTY,NOSE,0.059
SNOTTY,RICH,0.053
SNOTTY,MEAN,0.039
SNOTTY,PUSHY,0.026
SNOTTY,GIRL,0.02
SNOTTY,ARROGANT,0.013
SNOTTY,BOOGER,0.013
SNOTTY,CONCERT,0.013
SNOTTY,JERK,0.013
SNOTTY,KID,0.013
SNOTTY,KLEENEX,0.013
SNOTTY,SICK,0.013
SNOTTY,UPPITY,0.013
SNOW,WHITE,0.314
SNOW,COLD,0.199
SNOW,ICE,0.058
SNOW,FLAKE,0.051
SNOW,RAIN,0.045
SNOW,FALL,0.038
SNOW,SKI,0.038
SNOW,PLOW,0.032
SNOW,SLEET,0.032
SNOW,WINTER,0.026
SNOW,HAIL,0.019
SNOW,MAN,0.019
SNOW,BALL,0.013
SNOW,NORTH,0.013
SNUGGLE,CUDDLE,0.243
SNUGGLE,HUG,0.171
SNUGGLE,BEAR,0.066
SNUGGLE,SOFTENER,0.053
SNUGGLE,LOVE,0.046
SNUGGLE,WARM,0.046
SNUGGLE,BOYFRIEND,0.039
SNUGGLE,CLOSE,0.039
SNUGGLE,COMFORT,0.02
SNUGGLE,GIRL,0.02
SNUGGLE,TEDDY BEAR,0.02
SNUGGLE,COLD,0.013
SNUGGLE,COZY,0.013
SNUGGLE,DETERGENT,0.013
SNUGGLE,DOWNY,0.013
SNUGGLE,UP,0.013
SOAK,WET,0.357
SOAK,DRENCH,0.1
SOAK,SPONGE,0.086
SOAK,WATER,0.086
SOAK,FEET,0.043
SOAK,WASH,0.036
SOAK,TUB,0.029
SOAK,BLEACH,0.021
SOAK,CLOTHES,0.021
SOAK,BATH,0.014
SOAK,CLEAN,0.014
SOAK,DISHES,0.014
SOAK,DRY,0.014
SOAK,LAUNDRY,0.014
SOAK,SORE,0.014
SOAK,STAIN,0.014
SOAP,CLEAN,0.239
